"","exp_stage","image11","image12","image13","image14","image21","image22","image23","image24","image31","image32","image33","image34","click","trash","attn","attn_fail","rt","participant_id"
"1391","main_trial_4","1032.jpg","1040.jpg","0116.jpg","0004.jpg","0977.jpg","0113.jpg","0221.jpg","0079.jpg","0653.jpg","0783.jpg","0332.jpg","0061.jpg","110010000010",0,0,0,9730,"665f267c82361fbb9f0bc2d9"
"1392","main_trial_5","0341.jpg","1080.jpg","0137.jpg","0731.jpg","0301.jpg","1073.jpg","0724.jpg","0633.jpg","0843.jpg","1066.jpg","0963.jpg","0561.jpg","010010001001",0,0,0,6948,"665f267c82361fbb9f0bc2d9"
"1393","main_trial_6","0920.jpg","0749.jpg","0396.jpg","0727.jpg","1098.jpg","0521.jpg","0839.jpg","0495.jpg","0701.jpg","0294.jpg","0081.jpg","0002.jpg","000100101100",0,0,0,12432,"665f267c82361fbb9f0bc2d9"
"1394","main_trial_7","0427.jpg","0878.jpg","0050.jpg","0382.jpg","0223.jpg","0308.jpg","0773.jpg","1088.jpg","0662.jpg","1016.jpg","0389.jpg","0800.jpg","000011000101",0,0,0,4402,"665f267c82361fbb9f0bc2d9"
"1395","main_trial_8","0249.jpg","0985.jpg","0936.jpg","0755.jpg","0471.jpg","0871.jpg","0560.jpg","0604.jpg","0794.jpg","0549.jpg","0158.jpg","0909.jpg","010001100001",0,0,0,5718,"665f267c82361fbb9f0bc2d9"
"1396","main_trial_0","0865.jpg","0194.jpg","0774.jpg","0652.jpg","0478.jpg","0538.jpg","0237.jpg","attn01.jpg","0584.jpg","0987.jpg","0420.jpg","0117.jpg","110011000000",10000,1,0,21181,"676ecb8f7d2dca1194ef7122"
"1397","main_trial_1","0416.jpg","1030.jpg","0751.jpg","0030.jpg","0761.jpg","0382.jpg","1044.jpg","0045.jpg","0280.jpg","0651.jpg","0646.jpg","0575.jpg","010101001000",0,0,0,12518,"676ecb8f7d2dca1194ef7122"
"1398","main_trial_2","0215.jpg","0286.jpg","0307.jpg","0462.jpg","0557.jpg","0132.jpg","0292.jpg","0283.jpg","0677.jpg","1085.jpg","0528.jpg","0874.jpg","100011000010",0,0,0,10778,"676ecb8f7d2dca1194ef7122"
"1399","main_trial_3","0650.jpg","0289.jpg","0998.jpg","0716.jpg","0964.jpg","0681.jpg","0911.jpg","0337.jpg","0912.jpg","0533.jpg","0879.jpg","0419.jpg","110101000000",0,0,0,11806,"676ecb8f7d2dca1194ef7122"
"1400","main_trial_4","1027.jpg","0591.jpg","1005.jpg","0351.jpg","0613.jpg","0130.jpg","0770.jpg","0566.jpg","0394.jpg","0412.jpg","0807.jpg","0369.jpg","110010001000",0,0,0,10115,"676ecb8f7d2dca1194ef7122"
"1401","main_trial_5","0944.jpg","0526.jpg","0659.jpg","1056.jpg","0465.jpg","0547.jpg","0434.jpg","0302.jpg","0410.jpg","0114.jpg","0150.jpg","0861.jpg","100000001110",0,0,0,12925,"676ecb8f7d2dca1194ef7122"
"1402","main_trial_6","0197.jpg","1093.jpg","0447.jpg","0828.jpg","0192.jpg","0136.jpg","0460.jpg","1069.jpg","0719.jpg","0426.jpg","0236.jpg","1083.jpg","101011000000",0,0,0,8356,"676ecb8f7d2dca1194ef7122"
"1403","main_trial_7","0682.jpg","0373.jpg","0812.jpg","0138.jpg","0895.jpg","1060.jpg","0818.jpg","0656.jpg","0328.jpg","0849.jpg","0669.jpg","0825.jpg","011110000000",0,0,0,6302,"676ecb8f7d2dca1194ef7122"
"1404","main_trial_8","0221.jpg","0482.jpg","0701.jpg","0554.jpg","1029.jpg","0183.jpg","0316.jpg","0417.jpg","0423.jpg","0188.jpg","attn31.jpg","0793.jpg","110100001000",10,1,0,21748,"676ecb8f7d2dca1194ef7122"
"1405","main_trial_0","0033.jpg","0472.jpg","0299.jpg","1011.jpg","0805.jpg","1041.jpg","0132.jpg","0393.jpg","0555.jpg","0606.jpg","0588.jpg","0380.jpg","001001011000",0,0,0,9762,"5626a623ddff3c0005bcd3f5"
"1406","main_trial_1","0251.jpg","1074.jpg","0938.jpg","0101.jpg","0280.jpg","0502.jpg","0841.jpg","0650.jpg","0157.jpg","0708.jpg","0482.jpg","0530.jpg","001000110010",0,0,0,8044,"5626a623ddff3c0005bcd3f5"
"1407","main_trial_2","0470.jpg","1015.jpg","0196.jpg","0200.jpg","0570.jpg","0552.jpg","0336.jpg","attn41.jpg","0863.jpg","0561.jpg","0662.jpg","0312.jpg","100010001100",10000,1,0,11871,"5626a623ddff3c0005bcd3f5"
"1408","main_trial_3","0027.jpg","0697.jpg","0885.jpg","0030.jpg","0513.jpg","0186.jpg","0906.jpg","1098.jpg","0235.jpg","0730.jpg","0177.jpg","0366.jpg","001100000011",0,0,0,11014,"5626a623ddff3c0005bcd3f5"
"1409","main_trial_4","0457.jpg","0958.jpg","1052.jpg","0450.jpg","0494.jpg","0189.jpg","1049.jpg","0365.jpg","0074.jpg","0565.jpg","0728.jpg","0113.jpg","001000101100",0,0,0,7967,"5626a623ddff3c0005bcd3f5"
"1410","main_trial_5","0090.jpg","0890.jpg","0020.jpg","0674.jpg","0680.jpg","0706.jpg","0802.jpg","0403.jpg","0217.jpg","0758.jpg","0143.jpg","0499.jpg","000110010010",0,0,0,8682,"5626a623ddff3c0005bcd3f5"
"1411","main_trial_6","1057.jpg","0731.jpg","0197.jpg","0630.jpg","0909.jpg","0241.jpg","0031.jpg","1059.jpg","attn17.jpg","0349.jpg","0188.jpg","0456.jpg","000110010001",1000,1,0,8971,"5626a623ddff3c0005bcd3f5"
"1412","main_trial_7","0905.jpg","0140.jpg","0069.jpg","0971.jpg","0483.jpg","0525.jpg","0694.jpg","1048.jpg","0488.jpg","0859.jpg","0920.jpg","0785.jpg","100010110000",0,0,0,7248,"5626a623ddff3c0005bcd3f5"
"1413","main_trial_8","0302.jpg","0983.jpg","0289.jpg","0760.jpg","0683.jpg","1061.jpg","0877.jpg","0817.jpg","0497.jpg","0049.jpg","0343.jpg","0809.jpg","010110000001",0,0,0,10292,"5626a623ddff3c0005bcd3f5"
"1414","main_trial_0","0219.jpg","0556.jpg","0827.jpg","0392.jpg","0352.jpg","0321.jpg","0838.jpg","0059.jpg","0128.jpg","0906.jpg","0722.jpg","0452.jpg","000111100000",0,0,0,22812,"62e0715747189999644b9868"
"1415","main_trial_1","0101.jpg","0711.jpg","0661.jpg","0041.jpg","0709.jpg","0529.jpg","0180.jpg","0717.jpg","0565.jpg","0968.jpg","0281.jpg","0973.jpg","011000001010",0,0,0,33353,"62e0715747189999644b9868"
"1416","main_trial_2","0473.jpg","0474.jpg","0859.jpg","0028.jpg","0063.jpg","0183.jpg","0772.jpg","0626.jpg","0455.jpg","0416.jpg","0880.jpg","0972.jpg","001000110100",0,0,0,32624,"62e0715747189999644b9868"
